2,5,TX,Ward County,129186
5,8,TX,Galveston County,120641
1,11,TX,Matagorda County,58248
1,6,TX,Edwards County,126187
1,12,TX,Houston County,118124
3,10,TX,San Patricio County,139861
3,16,TX,Frio County,234038
4,7,TX,Edwards County,116807
3,16,TX,Shackelford County,73136
3,16,TX,El Paso County,189356
5,5,TX,Irion County,0
3,13,TX,Moore County,187599
2,4,TX,Stephens County,89272
1,10,TX,McMullen County,210644
2,2,TX,Cass County,113072
6,14,TX,Concho County,84892
6,11,TX,Hemphill County,221779
3,12,TX,Aransas County,131641
4,4,TX,Kimble County,127365
1,6,TX,Culberson County,62798
1,11,TX,Howard County,198365
3,14,TX,Taylor County,90759
5,5,TX,Comal County,146056
1,9,TX,Titus County,167373
4,9,TX,Henderson County,34547
2,8,TX,Bell County,166441
1,12,TX,Johnson County,147262
3,12,TX,Ochiltree County,70535
3,1,TX,Van Zandt County,188239
3,9,TX,Palo Pinto County,165613
3,6,TX,Cottle County,106698
2,4,TX,Zavala County,19249
5,8,TX,Hall County,176217
3,9,TX,Hemphill County,177568
1,9,TX,Coleman County,124938
4,12,TX,Aransas County,165467
3,5,TX,Dickens County,159607
4,18,TX,Sherman County,237873
5,1,TX,Brewster County,196620
3,15,TX,Dallas County,96271
4,8,TX,Wichita County,164497
1,14,TX,Red River County,136876
6,13,TX,Garza County,160569
3,15,TX,Delta County,250000
6,10,TX,Jack County,225809
4,10,TX,Hopkins County,127396
4,1,TX,Kaufman County,0
4,15,TX,Glasscock County,157693
1,11,TX,Henderson County,118391
4,1,TX,San Augustine County,67531
5,9,TX,Wharton County,169924
5,18,TX,Clay County,202433
1,9,TX,Scurry County,133851
6,9,TX,Hartley County,77108
1,1,TX,Potter County,100050
6,11,TX,Fort Bend County,133378
5,9,TX,Houston County,82997
5,10,TX,Bailey County,52550
5,13,TX,Hockley County,61058
3,7,TX,Jackson County,0
5,10,TX,Trinity County,58910
5,7,TX,Midland County,103098
6,13,TX,Mason County,90042
6,7,TX,Callahan County,211275
1,5,TX,Bandera County,127633
4,6,TX,Navarro County,126828
1,11,TX,Falls County,142043
4,9,TX,Refugio County,82622
5,4,TX,Sutton County,110205
4,6,TX,Hardeman County,43650
5,6,TX,Brown County,152685
1,11,TX,Wilson County,154311
2,16,TX,Parker County,97056
6,4,TX,Burnet County,127446
2,13,TX,Liberty County,199488
4,11,TX,Borden County,142164
2,3,TX,Fisher County,180863
4,17,TX,Tom Green County,112475
3,9,TX,Schleicher County,201595
2,10,TX,Loving County,53928
4,5,TX,Coryell County,58638
4,7,TX,Eastland County,250000
1,7,TX,Irion County,189293
1,10,TX,Coryell County,123926
2,10,TX,Real County,56950
3,10,TX,Hunt County,85372
3,6,TX,Erath County,129055
4,5,TX,Angelina County,65390
2,1,TX,Orange County,153536
4,18,TX,Irion County,33985
5,11,TX,Hockley County,100679
2,17,TX,Collingsworth County,150789
4,7,TX,Colorado County,79559
3,12,TX,Montague County,95619
3,16,TX,Madison County,141194
2,8,TX,Wheeler County,104729
6,8,TX,Nueces County,41885
4,10,TX,Bee County,205146
4,13,TX,Medina County,59815
2,9,TX,Anderson County,32291
6,6,TX,Culberson County,108266
2,12,TX,Dallas County,242663
4,14,TX,Shackelford County,83064
1,14,TX,Gray County,219912
5,16,TX,Matagorda County,135494
6,7,TX,Limestone County,49405
4,9,TX,Walker County,142841
4,13,TX,Lubbock County,14582
2,2,TX,Cottle County,102416
4,15,TX,Motley County,214380
4,16,TX,Tom Green County,35826
4,10,TX,Concho County,50147
3,16,TX,Bosque County,164996
3,9,TX,Childress County,118839
6,7,TX,Nueces County,88838
5,8,TX,Montgomery County,0
6,6,TX,Lynn County,103165
6,12,TX,Jim Hogg County,170872
4,9,TX,Hill County,67443
3,8,TX,Rains County,139478
5,3,TX,Lipscomb County,61046
4,12,TX,Willacy County,178962
5,17,TX,Jeff Davis County,85670
4,12,TX,El Paso County,88405
1,9,TX,Lynn County,215550
1,18,TX,Gonzales County,122760
5,10,TX,San Augustine County,110936
4,5,TX,Crosby County,119641
6,8,TX,Stephens County,186892
5,2,TX,Atascosa County,195907
3,5,TX,Lampasas County,75682
1,13,TX,Kerr County,170380
5,15,TX,Cochran County,201847
1,11,TX,Morris County,135173
6,6,TX,Brooks County,150230
6,5,TX,Crockett County,79241
5,1,TX,Hamilton County,79603
4,5,TX,Deaf Smith County,220352
1,13,TX,Hardin County,169380
1,11,TX,Midland County,32916
5,11,TX,Edwards County,230282
2,17,TX,Lipscomb County,111187
3,14,TX,Swisher County,179048
1,11,TX,Brooks County,162616
4,12,TX,Castro County,148964
1,14,TX,Lamb County,178644
3,6,TX,Kerr County,157115
5,7,TX,Burleson County,188423
6,1,TX,Scurry County,173527
6,3,TX,Parmer County,50437
4,13,TX,Edwards County,143042
4,14,TX,Scurry County,
4,3,TX,Atascosa County,35052
6,13,TX,Blanco County,193675
1,10,TX,Navarro County,46406
4,1,TX,Hidalgo County,129233
1,17,TX,DeWitt County,0
4,14,TX,Dimmit County,153913
2,10,TX,Nacogdoches County,15253
3,6,TX,Hartley County,100639
5,8,TX,Bell County,183697
6,6,TX,King County,168472
5,13,TX,Medina County,119152
4,12,TX,Bowie County,131760
5,11,TX,Polk County,148568
2,7,TX,Callahan County,138312
2,1,TX,Bailey County,21383
1,3,TX,Parker County,172331
6,6,TX,Lamb County,91890
5,13,TX,Titus County,11014
6,10,TX,Mason County,128150
5,7,TX,Schleicher County,142524
6,18,TX,Hunt County,164278
2,10,TX,Foard County,162600
3,17,TX,Concho County,86746
2,9,TX,Tyler County,196006
4,9,TX,Castro County,128232
3,6,TX,Hemphill County,127514
3,5,TX,Williamson County,140593
2,10,TX,Collin County,135875
3,6,TX,Newton County,117276
2,10,TX,Oldham County,132270
6,11,TX,Runnels County,31221
3,4,TX,Mason County,194643
5,7,TX,Ward County,205671
3,9,TX,Lavaca County,67572
3,9,TX,Bell County,152218
4,12,TX,Zavala County,46614
5,1,TX,Marion County,130355
4,14,TX,Dawson County,124633
1,8,TX,Limestone County,68888
6,8,TX,Denton County,152918
6,1,TX,Bastrop County,100118
2,18,TX,Bell County,79543
5,5,TX,Val Verde County,50853
4,9,TX,San Jacinto County,102646
1,6,TX,Dallas County,140934
1,13,TX,Kimble County,115251
6,7,TX,Brooks County,151179
6,2,TX,Armstrong County,139229
2,11,TX,Jones County,125261
1,4,TX,Palo Pinto County,0
2,8,TX,Sabine County,222705
1,6,TX,Hill County,186018
2,8,TX,Atascosa County,250000
4,4,TX,Navarro County,9668
3,5,TX,Madison County,145579
4,6,TX,Rains County,72660
2,13,TX,Baylor County,250000
5,4,TX,Jeff Davis County,59698
4,13,TX,Collingsworth County,214046
5,9,TX,Jeff Davis County,159694
2,12,TX,Coke County,184997
4,10,TX,Howard County,175317
1,3,TX,Throckmorton County,117601
2,13,TX,Bell County,145033
1,1,TX,King County,200326
4,12,TX,Sabine County,189448
2,9,TX,Lavaca County,94241
3,10,TX,Ector County,131555
5,11,TX,Cottle County,97313
2,16,TX,Howard County,149399
1,8,TX,Sterling County,241726
4,12,TX,Dickens County,135166
1,18,TX,Schleicher County,72113
5,7,TX,Franklin County,185135
5,18,TX,Hudspeth County,121104
2,2,TX,Hood County,192728
4,17,TX,Gillespie County,205663
3,5,TX,Shelby County,91512
4,7,TX,Hartley County,129263
6,4,TX,Ward County,250000
5,10,TX,San Augustine County,140978
2,6,TX,Zapata County,160395
1,18,TX,Upton County,77137
1,13,TX,San Patricio County,114670
2,11,TX,Randall County,90547
2,11,TX,Robertson County,125128
2,8,TX,Titus County,95736
5,4,TX,Fayette County,0
4,9,TX,Tarrant County,146573
2,2,TX,Reagan County,203377
1,12,TX,Mills County,87041
1,9,TX,Castro County,179402
3,17,TX,Ochiltree County,139169
4,11,TX,Erath County,118941
3,1,TX,Bastrop County,53502
3,6,TX,Cass County,33915
4,7,TX,Bell County,97747
5,12,TX,Washington County,125169
2,14,TX,Young County,210235
2,4,TX,Walker County,106500
6,11,TX,Cochran County,100499
2,4,TX,Delta County,157882
1,10,TX,Ector County,128306
2,16,TX,Bandera County,165788
2,18,TX,Johnson County,65541
6,11,TX,La Salle County,166162
2,5,TX,Lavaca County,179408
4,4,TX,Swisher County,0
5,18,TX,Wise County,29724
3,12,TX,Yoakum County,129441
5,6,TX,Bosque County,100630
6,12,TX,Jefferson County,136814
5,4,TX,McCulloch County,61102
5,12,TX,Jack County,139443
1,15,TX,Dimmit County,99373
6,2,TX,Reeves County,189479
5,4,TX,Oldham County,152246
1,9,TX,Frio County,205235
4,6,TX,Clay County,94187
5,5,TX,Archer County,136834
1,9,TX,Mitchell County,148477
4,9,TX,Yoakum County,145160
3,15,TX,Camp County,31492
3,12,TX,Andrews County,250000
3,12,TX,Howard County,163910
3,1,TX,Cooke County,144975
3,6,TX,Frio County,154521
5,5,TX,Aransas County,99974
6,1,TX,Bandera County,195765
1,14,TX,Montgomery County,163495
3,18,TX,Bowie County,66933
3,99,TX,Dallas County,139479
1,9,TX,Archer County,123606
4,6,TX,Bexar County,137689
2,10,TX,Howard County,121805
5,5,TX,Borden County,130957
2,18,TX,Runnels County,14007
4,3,TX,Motley County,8688
1,8,TX,Trinity County,55051
2,11,TX,Hale County,13149
6,8,TX,Parmer County,179331
3,16,TX,Runnels County,249311
3,16,TX,Frio County,136001
1,6,TX,La Salle County,177948
3,12,TX,Rains County,69591
1,12,TX,Karnes County,5000
3,2,TX,Taylor County,155943
4,17,TX,Wise County,204837
5,3,TX,Bosque County,139697
1,16,TX,Hamilton County,115376
4,11,TX,Fort Bend County,126551
2,17,TX,Hardin County,154993
6,11,TX,San Saba County,118771
5,7,TX,Anderson County,75853
5,18,TX,Palo Pinto County,159618
4,2,TX,Cottle County,83853
6,13,TX,Fannin County,98240
4,16,TX,Scurry County,134476
1,10,TX,Ochiltree County,108557
6,5,TX,Lipscomb County,0
2,9,TX,Hopkins County,152274
3,4,TX,Caldwell County,158925
4,9,TX,Hill County,57151
5,5,TX,King County,116890
4,16,TX,Llano County,131152
2,10,TX,Brooks County,177658
1,10,TX,Hemphill County,159799
3,9,TX,Clay County,94991
6,15,TX,Roberts County,82424
4,6,TX,Glasscock County,111401
2,16,TX,Hunt County,24159
6,5,TX,McMullen County,156552
1,6,TX,Nacogdoches County,249890
3,10,TX,Dallas County,205007
4,15,TX,Washington County,95278
1,11,TX,Brewster County,134909
1,15,TX,Smith County,149159
2,5,TX,Hill County,137772
4,10,TX,Franklin County,219781
3,16,TX,Coke County,183734
4,8,TX,Mason County,71618
4,16,TX,Young County,193401
5,1,TX,Swisher County,101608
5,3,TX,Deaf Smith County,209880
1,9,TX,Montgomery County,174399
3,9,TX,Lubbock County,185201
3,11,TX,Burleson County,105679
4,7,TX,Foard County,137133
1,17,TX,Val Verde County,224526
5,18,TX,Crockett County,111715
2,6,TX,McLennan County,85211
1,10,TX,Hale County,197455
3,15,TX,Madison County,220532
1,3,TX,Childress County,142972
3,18,TX,Cottle County,141350
5,11,TX,Live Oak County,129350
3,1,TX,Crockett County,127805
1,12,TX,Harrison County,55413
1,7,TX,Caldwell County,64457
5,7,TX,Burleson County,185573
5,17,TX,Hill County,165864
6,15,TX,Carson County,173511
4,3,TX,Harris County,118561
5,1,TX,Duval County,232962
3,11,TX,Rockwall County,139872
5,5,TX,Edwards County,136381
4,7,TX,Martin County,78463
4,17,TX,Hansford County,191011
3,6,TX,Childress County,142513
4,18,TX,Concho County,134456
2,7,TX,Washington County,250000
4,2,TX,Parmer County,22769
3,10,TX,Kerr County,90869
3,6,TX,Leon County,103789
4,10,TX,Shelby County,64362
2,8,TX,Taylor County,121995
6,6,TX,Franklin County,113771
4,12,TX,Jefferson County,95255
5,1,TX,Concho County,198328
5,12,TX,McMullen County,179096
2,11,TX,Cass County,171956
1,12,TX,Navarro County,197905
6,15,TX,Zavala County,158807
3,2,TX,Tyler County,143427
3,16,TX,Calhoun County,77921
4,13,TX,Ector County,12616
2,18,TX,Grimes County,92830
4,9,TX,Dallam County,163313
3,13,TX,Crockett County,0
5,11,TX,Willacy County,228788
4,16,TX,Burleson County,144647
2,8,TX,San Augustine County,215306
3,10,TX,Cooke County,116709
5,14,TX,Newton County,86685
6,9,TX,Childress County,121303
4,12,TX,Presidio County,77742
2,12,TX,Martin County,108432
2,13,TX,Fort Bend County,173095
3,14,TX,Baylor County,91912
5,12,TX,Cameron County,223215
1,10,TX,Terry County,92659
4,8,TX,Scurry County,106638
6,14,TX,Gaines County,126432
3,10,TX,Hockley County,97388
3,3,TX,Madison County,45841
3,5,TX,Smith County,38454
1,7,TX,Reeves County,212790
6,6,TX,Delta County,209424
2,8,TX,Castro County,139002
6,14,TX,Gillespie County,78549
6,11,TX,Kaufman County,125138
5,10,TX,Mason County,185607
4,12,TX,Castro County,74965
5,5,TX,Hudspeth County,101175
1,14,TX,Hamilton County,50028
3,11,TX,Nueces County,185489
4,14,TX,Bell County,111195
3,6,TX,Erath County,164146
3,11,TX,Waller County,114374
3,12,TX,Hidalgo County,95608
4,7,TX,Loving County,107129
6,3,TX,Ochiltree County,250000
1,10,TX,Mitchell County,65246
4,10,TX,Crane County,209334
3,6,TX,Tyler County,87804
6,9,TX,Somervell County,64145
6,9,TX,Smith County,183465
6,14,TX,Harrison County,116579
1,7,TX,Montgomery County,156822
2,18,TX,Comal County,216904
3,6,TX,Montgomery County,181905
4,13,TX,Angelina County,133181
3,12,TX,Fayette County,155920
6,5,TX,Callahan County,20487
1,9,TX,Anderson County,70235
3,16,TX,Collingsworth County,156297
4,5,TX,Oldham County,146243
3,13,TX,Willacy County,125963
3,5,TX,Hood County,151274
3,4,TX,Hopkins County,135121
3,4,TX,McCulloch County,56891
6,13,TX,Kerr County,122473
3,13,TX,Nueces County,202942
3,1,TX,Hood County,87377
4,10,TX,Leon County,163895
4,9,TX,Hardeman County,160793
1,9,TX,Winkler County,201199
6,5,TX,Jackson County,141642
1,13,TX,San Patricio County,128903
2,10,TX,Starr County,157938
6,7,TX,Van Zandt County,214990
2,17,TX,Delta County,78547
2,8,TX,Newton County,136666
3,6,TX,Carson County,36334
4,8,TX,Ellis County,34172
6,7,TX,Maverick County,150497
1,5,TX,Lavaca County,171884
2,14,TX,Webb County,199851
3,3,TX,Karnes County,129125
4,13,TX,Mills County,133549
4,8,TX,Somervell County,243241
1,13,TX,Knox County,151311
1,7,TX,Bosque County,155877
3,8,TX,Eastland County,210520
5,11,TX,Floyd County,179418
4,17,TX,Polk County,113213
1,3,TX,Rusk County,117471
3,16,TX,Crane County,80650
6,18,TX,Duval County,146104
5,16,TX,Freestone County,0
3,9,TX,Parker County,81103
3,7,TX,Throckmorton County,164219
6,7,TX,Hamilton County,75924
4,10,TX,Ector County,6327
5,9,TX,Reeves County,250000
2,6,TX,Aransas County,141380
5,3,TX,Smith County,999999
6,11,TX,Tyler County,136129
5,2,TX,Donley County,106564
5,14,TX,Starr County,74823
2,12,TX,Ellis County,131909
6,16,TX,Jackson County,128873
4,7,TX,Andrews County,202946
3,9,TX,Hood County,136015
2,7,TX,Waller County,121081
5,12,TX,Dallas County,146546
6,11,TX,Van Zandt County,171396
3,16,TX,Tarrant County,8416
5,13,TX,Guadalupe County,101612
6,2,TX,Zavala County,171082
1,14,TX,Angelina County,144967
1,10,TX,Wilson County,0
3,9,TX,El Paso County,187450
3,5,TX,Cass County,144725
3,16,TX,Motley County,18424
2,6,TX,DeWitt County,250000
6,13,TX,Jim Hogg County,105242
4,11,TX,Brazos County,117585
3,7,TX,Throckmorton County,16857
3,12,TX,Hartley County,59347
3,14,TX,Eastland County,150743
5,9,TX,Goliad County,62412
1,10,TX,Kimble County,130922
3,15,TX,Collin County,124291
3,11,TX,Brazos County,129016
6,10,TX,Bowie County,110077
5,12,TX,Roberts County,94599
3,1,TX,Montgomery County,163506
1,2,TX,Orange County,187607
6,9,TX,Dallas County,170586
2,8,TX,Jim Wells County,188080
5,10,TX,Sterling County,134334
4,13,TX,Knox County,64500
3,13,TX,Borden County,128020
3,7,TX,Parker County,190240
3,12,TX,Caldwell County,122753
5,8,TX,Delta County,72725
6,11,TX,Nacogdoches County,132690
4,6,TX,Lee County,135318
1,18,TX,Robertson County,91690
1,9,TX,Potter County,225454
4,1,TX,Hood County,134591
4,5,TX,Bowie County,172379
5,7,TX,Swisher County,185975
1,10,TX,Howard County,246281
2,14,TX,Guadalupe County,61213
3,7,TX,Terry County,92686
4,10,TX,Kerr County,222729
3,6,TX,Potter County,158259
3,8,TX,Denton County,165838
2,9,TX,Refugio County,57240
3,7,TX,Sherman County,228133
4,4,TX,Orange County,1196
6,8,TX,Comanche County,232715
5,7,TX,Kerr County,0
1,9,TX,Burleson County,132174
3,9,TX,Hood County,177822
1,7,TX,Karnes County,145044
1,14,TX,McLennan County,39880
4,13,TX,Caldwell County,81909
2,10,TX,Hunt County,250000
4,10,TX,Hansford County,139683
3,12,TX,Lamb County,128790
3,13,TX,Walker County,0
3,9,TX,Ellis County,93286
1,10,TX,Uvalde County,128884
2,1,TX,Webb County,219802
1,4,TX,Coleman County,161441
3,9,TX,Parmer County,142708
3,4,TX,Wood County,52883
1,17,TX,Real County,82162
1,10,TX,Gonzales County,18778
3,7,TX,Lamb County,76882
6,14,TX,Madison County,247908
2,5,TX,Chambers County,93500
4,3,TX,Lamb County,81903
4,16,TX,Howard County,0
4,11,TX,Chambers County,219443
4,17,TX,Llano County,127781
6,3,TX,Orange County,101969
1,8,TX,Medina County,161067
4,4,TX,Stephens County,77219
2,6,TX,Taylor County,52940
5,1,TX,Jasper County,170284
6,11,TX,Hays County,161183
1,4,TX,McCulloch County,142363
3,16,TX,Taylor County,72129
4,14,TX,Roberts County,101014
3,5,TX,Wilbarger County,163076
3,11,TX,Denton County,137972
5,3,TX,Burleson County,179085
2,17,TX,Lubbock County,78244
4,10,TX,Lynn County,131752
4,6,TX,McMullen County,104611
5,16,TX,Wilson County,148176
6,4,TX,Parmer County,56223
3,9,TX,Crockett County,233537
4,18,TX,Palo Pinto County,161253
2,18,TX,Orange County,40945
3,17,TX,Clay County,82817
1,16,TX,DeWitt County,239111
3,12,TX,Haskell County,61984
3,9,TX,Lamar County,111754
4,3,TX,Coleman County,84291
4,9,TX,Travis County,115158
4,14,TX,Victoria County,163743
5,13,TX,Dallas County,156961
3,10,TX,McCulloch County,135905
2,2,TX,Waller County,198288
2,9,TX,Polk County,179287
5,7,TX,McMullen County,188331
4,1,TX,Brazoria County,224642
4,14,TX,Knox County,60767
1,4,TX,Cooke County,172982
6,5,TX,Jefferson County,184361
4,7,TX,Knox County,187785
1,12,TX,Cameron County,250000
2,15,TX,Nolan County,159198
3,13,TX,Edwards County,243266
5,12,TX,Howard County,125911
5,5,TX,King County,192450
3,5,TX,Titus County,91198
6,10,TX,Nueces County,140035
3,18,TX,Jones County,147258
3,16,TX,Aransas County,27419
4,3,TX,Hutchinson County,136658
3,10,TX,Webb County,157479
2,5,TX,Waller County,96612
4,6,TX,Deaf Smith County,203082
1,11,TX,Van Zandt County,195999
5,6,TX,Orange County,72233
2,17,TX,Gregg County,30027
6,8,TX,Lee County,128492
5,9,TX,Edwards County,223960
1,11,TX,Montgomery County,142571
2,14,TX,El Paso County,151561
1,11,TX,Reagan County,140971
3,13,TX,Palo Pinto County,133904
2,7,TX,Bowie County,100311
4,16,TX,Carson County,120384
4,7,TX,Glasscock County,213347
5,10,TX,Clay County,150255
4,13,TX,Irion County,88774
4,10,TX,Menard County,117832
1,8,TX,Dallas County,95220
4,9,TX,Scurry County,195424
5,9,TX,Foard County,159176
2,10,TX,Jasper County,181878
4,1,TX,Edwards County,212038
1,9,TX,Uvalde County,126894
4,8,TX,Lampasas County,195279
3,12,TX,Karnes County,141922
2,2,TX,Tom Green County,162154
2,4,TX,Bowie County,123701
3,5,TX,Aransas County,190752
6,6,TX,Zavala County,162012
6,9,TX,Van Zandt County,150014
3,13,TX,Orange County,150055
1,12,TX,Wilson County,110485
2,9,TX,Wichita County,94758
4,13,TX,Smith County,109198
6,6,TX,Fort Bend County,143777
2,1,TX,Hockley County,51861
1,16,TX,Runnels County,28298
1,11,TX,Coryell County,2942
6,13,TX,Hopkins County,123684
4,13,TX,Jim Hogg County,151703
4,2,TX,Marion County,196180
2,5,TX,Gray County,208758
2,9,TX,Dallam County,94974
1,6,TX,Morris County,56670
5,13,TX,Upshur County,152401
5,5,TX,Armstrong County,140479
2,9,TX,Upshur County,133619
2,11,TX,Crosby County,205755
4,16,TX,Wise County,106437
3,3,TX,Starr County,89840
6,13,TX,Schleicher County,163910
2,1,TX,Cameron County,185462
5,18,TX,Brazos County,113790
1,6,TX,Leon County,203395
2,9,TX,Coke County,52473
6,13,TX,Kerr County,167080
4,13,TX,Edwards County,79030
5,1,TX,Jackson County,137519
1,9,TX,Waller County,83271
6,11,TX,Uvalde County,57126
4,1,TX,Eastland County,112478
1,5,TX,Montague County,143843
4,13,TX,Nueces County,117546
1,12,TX,Karnes County,128510
2,10,TX,Live Oak County,182681
3,12,TX,Floyd County,40626
1,7,TX,Cass County,104300
3,18,TX,Wilson County,121593
3,2,TX,Callahan County,250000
1,1,TX,Starr County,84153
1,1,TX,Winkler County,200727
6,15,TX,Hartley County,67975
5,15,TX,Armstrong County,191005
2,11,TX,Coryell County,110192
2,18,TX,Young County,150136
3,5,TX,Live Oak County,146000
5,11,TX,Wood County,100978
5,1,TX,Tyler County,76750
5,8,TX,Dallam County,157369
5,5,TX,Liberty County,171423
4,10,TX,Upton County,194487
4,15,TX,Garza County,115777
4,11,TX,Borden County,250000
6,6,TX,Bailey County,90500
1,14,TX,Wood County,142709
6,15,TX,Burnet County,122192
2,17,TX,Camp County,168953
5,6,TX,Angelina County,216372
2,9,TX,Mitchell County,161168
6,8,TX,Randall County,999999
6,4,TX,Donley County,185461
3,8,TX,Hartley County,61968
2,13,TX,Borden County,186881
4,7,TX,Potter County,0
6,8,TX,Bee County,203401
6,7,TX,Frio County,69860
5,5,TX,Leon County,153923
2,1,TX,Maverick County,147781
6,16,TX,Gregg County,235322
,4,TX,Morris County,155252
5,11,TX,Shelby County,31384
6,5,TX,Madison County,154146
3,4,TX,Brazos County,122867
1,14,TX,Cooke County,76356
5,18,TX,Orange County,169108
4,2,TX,Fayette County,250000
6,8,TX,Dimmit County,136371
5,14,TX,Throckmorton County,85905
1,1,TX,Wise County,196749
4,16,TX,Kenedy County,121092
6,1,TX,Clay County,193302
4,10,TX,Childress County,161561
2,4,TX,Cooke County,158604
6,11,TX,Wood County,97588
5,3,TX,Sutton County,168446
4,5,TX,Briscoe County,157789
5,3,TX,Nueces County,73129
4,9,TX,Shelby County,250000
4,10,TX,Chambers County,88980
4,1,TX,Cooke County,69070
3,14,TX,McCulloch County,30585
2,3,TX,Oldham County,132671
6,4,TX,Parmer County,75573
1,3,TX,Bee County,117022
6,9,TX,Kerr County,25823
1,10,TX,Refugio County,138890
5,10,TX,Denton County,248510
4,10,TX,Donley County,125713
5,5,TX,Shackelford County,24196
4,5,TX,Swisher County,60658
6,3,TX,Schleicher County,75754
3,7,TX,Lipscomb County,201334
4,10,TX,Sabine County,114274
3,17,TX,Lee County,20962
5,8,TX,Starr County,138017
4,13,TX,Lynn County,100455
3,12,TX,Kenedy County,174897
1,3,TX,Frio County,250000
2,11,TX,Liberty County,213829
4,10,TX,Martin County,75907
1,5,TX,Brazos County,210703
2,1,TX,Walker County,44047
2,12,TX,Falls County,5152
1,4,TX,Robertson County,240066
3,10,TX,Dallam County,186701
6,14,TX,Franklin County,45777
6,7,TX,Moore County,94283
3,12,TX,Harris County,41355
6,7,TX,Zapata County,66417
1,14,TX,Terry County,150793
5,9,TX,Ward County,171180
4,11,TX,Hartley County,230038
2,9,TX,Wilbarger County,34227
4,5,TX,Bosque County,100100
3,7,TX,Dimmit County,141048
3,14,TX,Harris County,81652
6,10,TX,Coke County,84448
3,1,TX,Menard County,95389
2,1,TX,Bosque County,104625
3,16,TX,Jones County,176348
3,12,TX,Hill County,103797
3,7,TX,Palo Pinto County,28575
1,10,TX,Gray County,217249
1,18,TX,Henderson County,155256
6,11,TX,Brown County,204314
2,13,TX,San Augustine County,0
4,5,TX,Wood County,131332
3,2,TX,Newton County,124836
4,12,TX,Haskell County,151073
4,9,TX,Hood County,0
4,8,TX,Cass County,167535
5,9,TX,Hudspeth County,157208
6,18,TX,Ochiltree County,155364
2,10,TX,Andrews County,93762
5,18,TX,Caldwell County,144485
4,1,TX,Gray County,215205
2,1,TX,Dallas County,89797
4,13,TX,Wharton County,170625
4,12,TX,Camp County,150450
1,5,TX,Roberts County,113297
4,11,TX,Midland County,213647
5,8,TX,Jim Hogg County,130949
4,13,TX,Hardin County,73108
3,1,TX,Hartley County,194179
4,18,TX,Fayette County,168698
1,2,TX,Medina County,190915
4,14,TX,Roberts County,130566
6,11,TX,Sabine County,131921
6,11,TX,Cooke County,91746
1,8,TX,Morris County,0
5,7,TX,Lamb County,165234
6,11,TX,Mason County,248067
4,10,TX,Hopkins County,65734
2,13,TX,Kent County,126075
3,14,TX,McLennan County,74350
2,9,TX,Anderson County,215794
1,6,TX,Victoria County,185154
3,13,TX,Hopkins County,41373
3,4,TX,Guadalupe County,85221
4,10,TX,Polk County,138939
6,11,TX,Waller County,114895
5,11,TX,Martin County,128591
5,8,TX,Scurry County,222262
2,15,TX,Duval County,138633
4,9,TX,Grayson County,115332
3,7,TX,Loving County,152248
4,12,TX,Comanche County,164670
5,10,TX,Parmer County,56768
1,1,TX,Parker County,129951
1,9,TX,Knox County,48232
4,17,TX,Glasscock County,169701
4,9,TX,Terry County,144612
5,9,TX,Bee County,214403
1,7,TX,Hockley County,148288
5,18,TX,Howard County,141998
3,9,TX,Falls County,31109
5,18,TX,Glasscock County,110597
5,1,TX,Cooke County,24702
1,3,TX,Howard County,72694
6,18,TX,Delta County,157765
6,16,TX,Nueces County,98074
3,8,TX,Delta County,65527
6,10,TX,Throckmorton County,211367
4,12,TX,Delta County,144892
5,10,TX,Donley County,144825
5,12,TX,Jim Hogg County,126174
1,15,TX,Wichita County,30871
6,18,TX,Montague County,144154
4,11,TX,Shelby County,98961
6,9,TX,Angelina County,78170
2,16,TX,Parker County,115424
2,13,TX,Hutchinson County,198116
2,7,TX,Hale County,96668
2,15,TX,Nolan County,86917
4,16,TX,Jack County,48974
3,1,TX,Webb County,1511
3,14,TX,Dawson County,151791
6,9,TX,Fisher County,115233
1,9,TX,Gray County,106113
1,7,TX,Waller County,89796
4,11,TX,Hall County,77377
6,9,TX,Lubbock County,113186
2,3,TX,Montgomery County,153367
6,5,TX,Tyler County,149958
4,9,TX,Donley County,106858
6,9,TX,Wilbarger County,90406
1,15,TX,Cass County,159883
3,5,TX,Gregg County,122499
2,8,TX,Frio County,205865
2,5,TX,Coleman County,62456
4,9,TX,Marion County,41975
1,11,TX,Hardeman County,77592
5,5,TX,Nacogdoches County,101472
2,4,TX,Wilbarger County,0
5,6,TX,Hill County,95516
3,11,TX,Dallas County,175634
1,8,TX,Uvalde County,204061
2,1,TX,Harris County,63322
3,15,TX,Brooks County,39678
2,18,TX,Maverick County,121105
6,1,TX,Dawson County,78945
3,9,TX,Glasscock County,136182
4,1,TX,Travis County,91603
2,13,TX,Harris County,195229
6,7,TX,Navarro County,81249
4,6,TX,Llano County,152677
6,15,TX,Fort Bend County,97181
5,8,TX,Dickens County,155895
4,15,TX,Karnes County,111351
2,7,TX,Delta County,82913
5,8,TX,Kent County,123981
2,7,TX,Palo Pinto County,38499
5,13,TX,Gonzales County,31764
4,13,TX,Jack County,90020
6,10,TX,Knox County,44902
3,1,TX,Jim Wells County,158518
5,14,TX,Uvalde County,185993
5,6,TX,Cass County,108653
4,1,TX,Ector County,189599
4,9,TX,Howard County,113400
6,12,TX,Newton County,143552
